START_POPULATION,CROWDING_COEFFICIENT,REPRODUCTION_PROBABILITY,DEATH_PROBABILITY,ITERATION_GRAND_MEAN,LOWER_95_CI,UPPER_95_CI
33,0.0001,0.45,0.4,497.248756218905,496.611940298507,497.945273631841
33,0.0001,0.5,0.45,495.318407960199,494.751243781095,495.880597014925
33,0.0001,0.55,0.5,493.721393034826,492.915422885572,494.507462686567
33,0.0001,0.6,0.55,487.960199004975,487.437810945274,488.442786069652
33,0.0001,0.65,0.6,492.791044776119,492.358208955224,493.213930348259
33,0.0001,0.7,0.65,498.830845771144,498.328358208955,499.308457711443
33,0.0001,0.75,0.7,497.641791044776,497.019900497512,498.258706467662
33,0.0001,0.8,0.75,497.084577114428,496.412935323383,497.726368159204
33,0.0001,0.85,0.8,495.303482587065,494.930348258706,495.65671641791
33,0.0001,0.9,0.85,498.701492537313,498.333333333333,499.089552238806
33,0.0001,0.95,0.9,499.034825870647,498.746268656716,499.28855721393
33,0.0001,1,0.95,500,500,500
35,1e-05,0.05,0,4997.75621890547,4996.67164179104,4998.65174129353
35,1e-05,0.1,0.05,4997.19402985075,4995.95024875622,4998.41791044776
35,1e-05,0.15,0.1,4988.34328358209,4986.6815920398,4990.09452736318
35,1e-05,0.2,0.15,4989.24378109453,4987.66666666667,4990.85074626866
35,1e-05,0.25,0.2,4999.21890547264,4997.29353233831,5001.0447761194
35,1e-05,0.3,0.25,4989.74129353234,4988.31343283582,4991.09950248756
35,1e-05,0.35,0.3,4991.10447761194,4989.45771144279,4992.92039800995
35,1e-05,0.4,0.35,4996.01990049751,4994.16417910448,4997.69154228856
35,1e-05,0.45,0.4,5001.5223880597,4999.74626865672,5003.32835820896
35,1e-05,0.5,0.45,4948.23880597015,4946.44278606965,4949.98507462687
35,1e-05,0.55,0.5,4996.6815920398,4994.32835820896,4999.16417910448
35,1e-05,0.6,0.55,4982.53731343284,4981.03980099502,4984.05472636816
35,1e-05,0.65,0.6,4998.45273631841,4996.62686567164,5000.26368159204
35,1e-05,0.7,0.65,4993.78606965174,4992.44278606965,4995.08457711443
35,1e-05,0.75,0.7,4993.46268656716,4992.33333333333,4994.60199004975
35,1e-05,0.8,0.75,4988.13432835821,4986.64676616915,4989.62189054726
35,1e-05,0.85,0.8,4998.2039800995,4997.10447761194,4999.38805970149
35,1e-05,0.9,0.85,4997.55223880597,4996.7960199005,4998.25373134328
35,1e-05,0.95,0.9,4997.80099502488,4996.82587064677,4998.82089552239
35,1e-05,1,0.95,5000,5000,5000
35,2e-05,0.05,0,2498.58706467662,2497.74626865672,2499.41791044776
35,2e-05,0.1,0.05,2501.55721393035,2500.68656716418,2502.43781094527
35,2e-05,0.15,0.1,2497.98009950249,2496.58706467662,2499.30845771144
35,2e-05,0.2,0.15,2499.74129353234,2498.63184079602,2500.80099502488
35,2e-05,0.25,0.2,2489.88059701493,2488.65174129353,2491.16417910448
35,2e-05,0.3,0.25,2489.04975124378,2487.74626865672,2490.22388059702
35,2e-05,0.35,0.3,2495.10945273632,2493.53731343284,2496.65671641791
35,2e-05,0.4,0.35,2504.81094527363,2503.57711442786,2506.05472636816
35,2e-05,0.45,0.4,2495.09452736318,2494.00995024876,2496.19900497512
35,2e-05,0.5,0.45,2492.36815920398,2490.89054726368,2493.58208955224
35,2e-05,0.55,0.5,2488.86069651741,2487.29850746269,2490.29850746269
35,2e-05,0.6,0.55,2493.77611940298,2492.58208955224,2494.96517412935
35,2e-05,0.65,0.6,2486.80597014925,2485.31343283582,2488.35820895522
35,2e-05,0.7,0.65,2490.1592039801,2488.64179104478,2491.57213930348
35,2e-05,0.75,0.7,2499.40796019901,2498,2500.76616915423
35,2e-05,0.8,0.75,2503.15422885572,2502.05472636816,2504.40298507463
35,2e-05,0.85,0.8,2496.54228855721,2495.48756218905,2497.62189054726
35,2e-05,0.9,0.85,2498.78606965174,2498.16915422886,2499.41293532338
35,2e-05,0.95,0.9,2495.62686567164,2495,2496.24378109453
35,2e-05,1,0.95,2500,2500,2500
35,3e-05,0.05,0,1665.43781094527,1665.10447761194,1665.7263681592
35,3e-05,0.1,0.05,1665.44776119403,1664.91044776119,1665.92537313433
35,3e-05,0.15,0.1,1664.25870646766,1663.75621890547,1664.81592039801
35,3e-05,0.2,0.15,1667.77611940299,1667.07960199005,1668.49751243781
35,3e-05,0.25,0.2,1662.47263681592,1661.72139303483,1663.25373134328
35,3e-05,0.3,0.25,1661.23383084577,1660.07462686567,1662.33333333333
35,3e-05,0.35,0.3,1664.50248756219,1663.53731343284,1665.48756218905
35,3e-05,0.4,0.35,1665.21393034826,1664.31343283582,1666.13432835821
35,3e-05,0.45,0.4,1664.06467661692,1662.38308457711,1665.592039801
35,3e-05,0.5,0.45,1656.05472636816,1654.99502487562,1657.07960199005
35,3e-05,0.55,0.5,1666.12935323383,1665.08457711443,1667.09452736318
35,3e-05,0.6,0.55,1661.45273631841,1660.21393034826,1662.76119402985
35,3e-05,0.65,0.6,1666.48258706468,1665.65671641791,1667.28855721393
35,3e-05,0.7,0.65,1657.87562189055,1657.06965174129,1658.68656716418
35,3e-05,0.75,0.7,1661.97512437811,1660.80597014925,1663.16417910448
35,3e-05,0.8,0.75,1657.94527363184,1657.16417910448,1658.81094527363
35,3e-05,0.85,0.8,1663.6815920398,1662.94029850746,1664.37810945274
35,3e-05,0.9,0.85,1663.0447761194,1662.35323383085,1663.71144278607
35,3e-05,0.95,0.9,1665.33830845771,1664.91542288557,1665.74626865672
35,3e-05,1,0.95,1667,1667,1667
35,4e-05,0.05,0,1248.82587064677,1248.4776119403,1249.16915422886
35,4e-05,0.1,0.05,1246.89054726368,1246.32835820896,1247.42786069652
35,4e-05,0.15,0.1,1245.61194029851,1244.92537313433,1246.29850746269
35,4e-05,0.2,0.15,1243.24875621891,1242.39303482587,1244.11940298507
35,4e-05,0.25,0.2,1247.48756218905,1246.23383084577,1248.82587064677
35,4e-05,0.3,0.25,1246.33333333333,1245.38308457711,1247.1592039801
35,4e-05,0.35,0.3,1247.20895522388,1246.14925373134,1248.2039800995
35,4e-05,0.4,0.35,1244.76616915423,1243.8855721393,1245.73631840796
35,4e-05,0.45,0.4,1232.2039800995,1231.01492537313,1233.51741293532
35,4e-05,0.5,0.45,1245,1244.2736318408,1245.79104477612
35,4e-05,0.55,0.5,1242.14427860697,1241.28358208955,1243.00497512438
35,4e-05,0.6,0.55,1246.67661691542,1245.82587064677,1247.60199004975
35,4e-05,0.65,0.6,1245.78109452736,1244.66666666667,1246.90547263682
35,4e-05,0.7,0.65,1243.66169154229,1242.73631840796,1244.55721393035
35,4e-05,0.75,0.7,1246.75621890547,1245.93532338308,1247.62189054726
35,4e-05,0.8,0.75,1244.18407960199,1243.53233830846,1244.87064676617
35,4e-05,0.85,0.8,1248.81094527363,1248.03482587065,1249.57711442786
35,4e-05,0.9,0.85,1244.47263681592,1243.70646766169,1245.21393034826
35,4e-05,0.95,0.9,1250.25373134328,1249.96517412935,1250.5671641791
35,4e-05,1,0.95,1250,1250,1250
35,5e-05,0.05,0,999.199004975124,998.810945273632,999.562189054726
35,5e-05,0.1,0.05,998.825870646766,998.318407960199,999.333333333333
35,5e-05,0.15,0.1,997.283582089552,996.562189054726,998.059701492537
35,5e-05,0.2,0.15,999.268656716418,998.293532338308,1000.19900497512
35,5e-05,0.25,0.2,998.233830845771,997.393034825871,999.119402985075
35,5e-05,0.3,0.25,997.044776119403,996.273631840796,997.800995024876
35,5e-05,0.35,0.3,999.691542288557,998.980099502488,1000.45273631841
35,5e-05,0.4,0.35,997.393034825871,996.417910447761,998.258706467662
35,5e-05,0.45,0.4,994.373134328358,993.089552238806,995.621890547264
35,5e-05,0.5,0.45,987.44776119403,986.63184079602,988.328358208955
35,5e-05,0.55,0.5,995.800995024876,995.218905472637,996.378109452736
35,5e-05,0.6,0.55,994.074626865672,993.258706467662,994.900497512438
35,5e-05,0.65,0.6,992.388059701493,991.487562189055,993.248756218905
35,5e-05,0.7,0.65,1001.23880597015,1000.53731343284,1001.89054726368
35,5e-05,0.75,0.7,995.412935323383,994.497512437811,996.363184079602
35,5e-05,0.8,0.75,1001.43781094527,1000.69154228856,1002.16915422886
35,5e-05,0.85,0.8,997.07960199005,996.328358208955,997.915422885572
35,5e-05,0.9,0.85,996.855721393035,996.512437810945,997.273631840796
35,5e-05,0.95,0.9,1001.84577114428,1001.46766169154,1002.23383084577
35,5e-05,1,0.95,1000,1000,1000
35,6e-05,0.05,0,832.597014925373,832.253731343284,832.965174129353
35,6e-05,0.1,0.05,828.651741293532,828.318407960199,829.014925373134
35,6e-05,0.15,0.1,829.228855721393,828.820895522388,829.621890547264
35,6e-05,0.2,0.15,831.626865671642,831.149253731343,832.07960199005
35,6e-05,0.25,0.2,832.427860696517,831.522388059701,833.358208955224
35,6e-05,0.3,0.25,830.562189054726,829.681592039801,831.36815920398
35,6e-05,0.35,0.3,820.094527363184,819.383084577114,820.875621890547
35,6e-05,0.4,0.35,829.07960199005,828.462686567164,829.800995024876
35,6e-05,0.45,0.4,826.174129353234,825.442786069652,826.950248756219
35,6e-05,0.5,0.45,826.407960199005,825.522388059701,827.308457711443
35,6e-05,0.55,0.5,831.07960199005,830.094527363184,832.054726368159
35,6e-05,0.6,0.55,825.328358208955,824.164179104478,826.507462686567
35,6e-05,0.65,0.6,830.432835820896,829.656716417911,831.233830845771
35,6e-05,0.7,0.65,829.333333333333,828.616915422886,830.034825870647
35,6e-05,0.75,0.7,830.402985074627,829.686567164179,831.154228855721
35,6e-05,0.8,0.75,825.965174129353,825.482587064677,826.452736318408
35,6e-05,0.85,0.8,832.716417910448,832.029850746269,833.353233830846
35,6e-05,0.9,0.85,831.8407960199,831.353233830846,832.343283582089
35,6e-05,0.95,0.9,830.283582089552,829.955223880597,830.621890547264
35,6e-05,1,0.95,834,834,834
35,7e-05,0.05,0,713.825870646766,713.577114427861,714.07960199005
35,7e-05,0.1,0.05,712.950248756219,712.656716417911,713.238805970149
35,7e-05,0.15,0.1,711.009950248756,710.562189054726,711.432835820896
35,7e-05,0.2,0.15,714.442786069652,713.661691542289,715.179104477612
35,7e-05,0.25,0.2,707.074626865672,706.517412935323,707.63184079602
35,7e-05,0.3,0.25,710.741293532338,709.975124378109,711.452736318408
35,7e-05,0.35,0.3,712.039800995025,711.174129353234,712.875621890547
35,7e-05,0.4,0.35,711.825870646766,711.074626865672,712.547263681592
35,7e-05,0.45,0.4,711.47263681592,710.820895522388,712.109452736318
35,7e-05,0.5,0.45,713.522388059701,712.89552238806,714.174129353234
35,7e-05,0.55,0.5,707.412935323383,706.706467661692,708.059701492537
35,7e-05,0.6,0.55,713.611940298507,713.039800995025,714.213930348259
35,7e-05,0.65,0.6,709.258706467662,708.601990049751,709.935323383085
35,7e-05,0.7,0.65,706.358208955224,705.487562189055,707.243781094527
35,7e-05,0.75,0.7,706.900497512438,706.18407960199,707.572139303483
35,7e-05,0.8,0.75,709.363184079602,708.825870646766,709.940298507463
35,7e-05,0.85,0.8,708.676616915423,708.248756218905,709.139303482587
35,7e-05,0.9,0.85,714.796019900498,714.28855721393,715.318407960199
35,7e-05,0.95,0.9,712.597014925373,712.313432835821,712.870646766169
35,7e-05,1,0.95,715,715,715
35,8e-05,0.05,0,622.696517412935,622.383084577114,623
35,8e-05,0.1,0.05,618.830845771144,618.393034825871,619.268656716418
35,8e-05,0.15,0.1,622,621.626865671642,622.343283582089
35,8e-05,0.2,0.15,624.870646766169,624.333333333333,625.437810945274
35,8e-05,0.25,0.2,622.592039800995,621.925373134328,623.323383084577
35,8e-05,0.3,0.25,620.925373134328,620.218905472637,621.646766169154
35,8e-05,0.35,0.3,621.567164179104,620.950248756219,622.189054726368
35,8e-05,0.4,0.35,619.089552238806,618.398009950249,619.830845771144
35,8e-05,0.45,0.4,619.019900497512,618.417910447761,619.666666666667
35,8e-05,0.5,0.45,616.89552238806,616.353233830846,617.417910447761
35,8e-05,0.55,0.5,623.034825870647,622.462686567164,623.671641791045
35,8e-05,0.6,0.55,613.512437810945,613.059701492537,614.009950248756
35,8e-05,0.65,0.6,622.522388059701,621.865671641791,623.208955223881
35,8e-05,0.7,0.65,617.059701492537,616.383084577114,617.776119402985
35,8e-05,0.75,0.7,622.373134328358,621.766169154229,623.009950248756
35,8e-05,0.8,0.75,622.258706467662,621.810945273632,622.716417910448
35,8e-05,0.85,0.8,620.517412935323,620.039800995025,620.995024875622
35,8e-05,0.9,0.85,624.278606965174,623.885572139303,624.706467661692
35,8e-05,0.95,0.9,624.800995024876,624.587064676617,625.009950248756
35,8e-05,1,0.95,625,625,625
35,9e-05,0.05,0,552.517412935323,552.28855721393,552.746268656716
35,9e-05,0.1,0.05,554.422885572139,553.995024875622,554.835820895522
35,9e-05,0.15,0.1,554.761194029851,554.432835820896,555.099502487562
35,9e-05,0.2,0.15,546.925373134328,546.437810945274,547.457711442786
35,9e-05,0.25,0.2,550.308457711443,549.796019900498,550.776119402985
35,9e-05,0.3,0.25,547.407960199005,546.63184079602,548.179104477612
35,9e-05,0.35,0.3,547.457711442786,546.681592039801,548.149253731343
35,9e-05,0.4,0.35,555.034825870647,554.47263681592,555.582089552239
35,9e-05,0.45,0.4,552.706467661692,552.049751243781,553.373134328358
35,9e-05,0.5,0.45,552.55223880597,551.955223880597,553.114427860697
35,9e-05,0.55,0.5,552.63184079602,552.164179104478,553.069651741294
35,9e-05,0.6,0.55,548.825870646766,548.094527363184,549.55223880597
35,9e-05,0.65,0.6,550.323383084577,549.577114427861,551.019900497512
35,9e-05,0.7,0.65,554.467661691542,553.671641791045,555.313432835821
35,9e-05,0.75,0.7,550.721393034826,550.149253731343,551.328358208955
35,9e-05,0.8,0.75,554.442786069652,553.577114427861,555.343283582089
35,9e-05,0.85,0.8,552.024875621891,551.626865671642,552.378109452736
35,9e-05,0.9,0.85,558.333333333333,557.835820895522,558.81592039801
35,9e-05,0.95,0.9,553.890547263682,553.641791044776,554.134328358209
35,9e-05,1,0.95,556,556,556
35,0.0001,0.05,0,497.353233830846,497.114427860697,497.621890547264
35,0.0001,0.1,0.05,499.10447761194,498.746268656716,499.482587064677
35,0.0001,0.15,0.1,498.323383084577,497.865671641791,498.805970149254
35,0.0001,0.2,0.15,498.487562189055,497.990049751244,498.965174129353
35,0.0001,0.25,0.2,497.149253731343,496.746268656716,497.567164179104
35,0.0001,0.3,0.25,495.791044776119,495.009950248756,496.517412935323
35,0.0001,0.35,0.3,500.47263681592,499.975124378109,500.995024875622
35,0.0001,0.4,0.35,494.298507462687,493.845771144279,494.766169154229
35,0.0001,0.45,0.4,495.791044776119,495.248756218905,496.318407960199
35,0.0001,0.5,0.45,495.850746268657,495.26368159204,496.452736318408
35,0.0001,0.55,0.5,494.462686567164,493.781094527363,495.084577114428
35,0.0001,0.6,0.55,495.034825870647,494.412935323383,495.636815920398
35,0.0001,0.65,0.6,496.218905472637,495.577114427861,496.810945273632
35,0.0001,0.7,0.65,497.407960199005,496.741293532338,498.144278606965
35,0.0001,0.75,0.7,495.686567164179,495.258706467662,496.089552238806
35,0.0001,0.8,0.75,498.089552238806,497.646766169154,498.572139303483
35,0.0001,0.85,0.8,494.756218905473,494.358208955224,495.179104477612
35,0.0001,0.9,0.85,498.995024875622,498.671641791045,499.313432835821
35,0.0001,0.95,0.9,499.910447761194,499.646766169154,500.164179104478
35,0.0001,1,0.95,500,500,500
37,1e-05,0.05,0,5003.25870646766,5002.19900497512,5004.24875621891
37,1e-05,0.1,0.05,5002.29850746269,5001.1144278607,5003.4776119403
37,1e-05,0.15,0.1,5004.44776119403,5003.01990049751,5006.03482587065
37,1e-05,0.2,0.15,4996.74626865672,4995.22885572139,4998.30348258706
37,1e-05,0.25,0.2,4997.09950248756,4995.98009950249,4998.22388059701
37,1e-05,0.3,0.25,4992.99502487562,4991.53731343284,4994.52736318408
37,1e-05,0.35,0.3,4990.50746268657,4989.46268656716,4991.55721393035
37,1e-05,0.4,0.35,4986.17412935323,4984.35323383085,4988.04975124378
37,1e-05,0.45,0.4,5002.48756218906,5000.91542288557,5003.97014925373
37,1e-05,0.5,0.45,4995.81592039801,4992.86069651741,4998.69154228856
37,1e-05,0.55,0.5,4998.09950248756,4996.21890547264,4999.89054726368
37,1e-05,0.6,0.55,4989.83582089552,4988.16915422886,4991.53731343284
37,1e-05,0.65,0.6,4998.09452736318,4996.70149253731,4999.53233830846
37,1e-05,0.7,0.65,4993.68656716418,4991.48756218906,4995.98507462687
37,1e-05,0.75,0.7,4992.70646766169,4991.39303482587,4993.98009950249
37,1e-05,0.8,0.75,5010.10945273632,5008.35820895522,5011.84577114428
37,1e-05,0.85,0.8,5006.86069651741,5005.36815920398,5008.36815920398
37,1e-05,0.9,0.85,4996.63184079602,4995.87064676617,4997.40796019901
37,1e-05,0.95,0.9,4998.73631840796,4997.71641791045,4999.87064676617
37,1e-05,1,0.95,5000,5000,5000
37,2e-05,0.05,0,2500.10447761194,2499.23383084577,2500.99502487562
37,2e-05,0.1,0.05,2497.24378109453,2496.40796019901,2498.08955223881
37,2e-05,0.15,0.1,2502.46766169154,2501.77611940298,2503.14427860697
37,2e-05,0.2,0.15,2500.26865671642,2499.42288557214,2501.21890547264
37,2e-05,0.25,0.2,2494.75124378109,2493.55223880597,2495.89552238806
37,2e-05,0.3,0.25,2501.02985074627,2499.96517412935,2502.15422885572
37,2e-05,0.35,0.3,2487.94527363184,2486.91542288557,2488.93034825871
37,2e-05,0.4,0.35,2493.77611940298,2492.19900497512,2495.46766169154
37,2e-05,0.45,0.4,2493.90547263682,2492.39800995025,2495.48258706468
37,2e-05,0.5,0.45,2493.49253731343,2491.96517412935,2495.35820895522
37,2e-05,0.55,0.5,2488.94029850746,2487.86567164179,2490.07462686567
37,2e-05,0.6,0.55,2488.56218905473,2487.41791044776,2489.6815920398
37,2e-05,0.65,0.6,2488.2039800995,2487.16417910448,2489.24875621891
37,2e-05,0.7,0.65,2492.91044776119,2491.89552238806,2493.91044776119
37,2e-05,0.75,0.7,2498.63184079602,2497.61691542289,2499.71144278607
37,2e-05,0.8,0.75,2498.56218905473,2497.66169154229,2499.45273631841
37,2e-05,0.85,0.8,2494.41293532338,2493.6815920398,2495.1144278607
37,2e-05,0.9,0.85,2498.74129353234,2498.05472636816,2499.38805970149
37,2e-05,0.95,0.9,2501.26368159204,2500.74626865672,2501.78109452736
37,2e-05,1,0.95,2500,2500,2500
37,3e-05,0.05,0,1666.61194029851,1666.1144278607,1667.1592039801
37,3e-05,0.1,0.05,1665.85572139303,1665.1144278607,1666.66666666667
37,3e-05,0.15,0.1,1666.39303482587,1665.67164179104,1667.1592039801
37,3e-05,0.2,0.15,1666.08457711443,1665.45273631841,1666.74129353234
37,3e-05,0.25,0.2,1668.91044776119,1667.91542288557,1669.85572139303
37,3e-05,0.3,0.25,1663.35820895522,1662.55223880597,1664.14427860697
37,3e-05,0.35,0.3,1662.58208955224,1661.3631840796,1663.70646766169
37,3e-05,0.4,0.35,1663,1661.97014925373,1664.10447761194
37,3e-05,0.45,0.4,1657.16417910448,1656.09950248756,1658.33333333333
37,3e-05,0.5,0.45,1665.85572139303,1664.68656716418,1666.91542288557
37,3e-05,0.55,0.5,1658.61194029851,1657.46766169154,1659.79104477612
37,3e-05,0.6,0.55,1660.70646766169,1659.4776119403,1661.8407960199
37,3e-05,0.65,0.6,1656.72139303483,1655.1592039801,1658.22885572139
37,3e-05,0.7,0.65,1647.43781094527,1646.49751243781,1648.42786069652
37,3e-05,0.75,0.7,1660.35820895522,1659.53233830846,1661.26368159204
37,3e-05,0.8,0.75,1664.96517412935,1664.05472636816,1665.86069651741
37,3e-05,0.85,0.8,1664.75124378109,1664.05472636816,1665.40298507463
37,3e-05,0.9,0.85,1664.20895522388,1663.45771144279,1664.98507462687
37,3e-05,0.95,0.9,1666.25373134328,1665.81094527363,1666.66169154229
37,3e-05,1,0.95,1667,1667,1667
37,4e-05,0.05,0,1250.57711442786,1250.22885572139,1250.94029850746
37,4e-05,0.1,0.05,1249.10447761194,1248.58706467662,1249.57213930348
37,4e-05,0.15,0.1,1249.52736318408,1248.77114427861,1250.31343283582
37,4e-05,0.2,0.15,1249.53233830846,1248.8855721393,1250.09452736318
37,4e-05,0.25,0.2,1247.20895522388,1246.4328358209,1247.99502487562
37,4e-05,0.3,0.25,1247.47263681592,1246.65174129353,1248.33830845771
37,4e-05,0.35,0.3,1246.85572139303,1245.75621890547,1248.08457711443
37,4e-05,0.4,0.35,1246.50248756219,1245.58706467662,1247.41293532338
37,4e-05,0.45,0.4,1241.78109452736,1240.78606965174,1242.73631840796
37,4e-05,0.5,0.45,1246.34328358209,1245.22388059701,1247.34328358209
37,4e-05,0.55,0.5,1247.96517412935,1247.10447761194,1248.89054726368
37,4e-05,0.6,0.55,1246.2736318408,1245.50746268657,1247.10945273632
37,4e-05,0.65,0.6,1247.83582089552,1246.74129353234,1248.93532338308
37,4e-05,0.7,0.65,1240.70646766169,1239.55223880597,1241.78109452736
37,4e-05,0.75,0.7,1245.64676616915,1244.5671641791,1246.80099502488
37,4e-05,0.8,0.75,1251.57213930348,1250.66666666667,1252.51741293532
37,4e-05,0.85,0.8,1247.58208955224,1247.10945273632,1248.05472636816
37,4e-05,0.9,0.85,1247.7960199005,1247.22885572139,1248.30845771144
37,4e-05,0.95,0.9,1248.78606965174,1248.25870646766,1249.25870646766
37,4e-05,1,0.95,1250,1250,1250
37,5e-05,0.05,0,998.338308457711,997.885572139303,998.756218905473
37,5e-05,0.1,0.05,998.144278606965,997.781094527363,998.502487562189
